Subject,System,ticket_id
/Etc Failure observed  in LSM MR0LSM1B.,Operation System Support,ccb67dfe-ee16-47dd-a8de-114c7549cfd9
3MDS APN issue on both SAEs,Gateway General Packet Radio Service,8fcaab98-0ce0-4f2b-9b0a-469ef18048c9
Test1-Shahaab,RU,7914bf7f-cc8d-45c7-adbe-c123311dec7c
RCA investigation for 419 Samsung Sites,Distributed Unit,4d754224-1d7d-48d0-8ab8-c6e777d450a8
[SVR23A O-RAN][VFRO ORO Pilot Romania] KPIs degradation after site reset,Distributed Unit,6e4ce12e-3a5e-4f6e-88d8-2408f7cec26c
"[SVR23A O-RAN][VFRO ORO Pilot Romania] ON VFRO cells QCI1 MME abnormal releases, non-EUTRAN generated, with no sub-counter pegged",Distributed Unit,ca6957a9-23ef-4e79-976a-0bf8715e6680
[SVR23A O-RAN][VFRO ORO Pilot Romania] RRC Setup Failures and ERAB Setup failure,Distributed Unit,ee68cb47-2d77-4ebc-94db-6d6389ac92f6
NR Cell gets Barred while EN-DC attach with Qualcomm Chipset,Distributed Unit,10335277-8bc2-4f96-8de3-4cc557ef4d23
Observing issue with DB replication on DR USM with Geo-Red configurations,,8e731329-f9cc-4e65-9150-eda6b9c9eca5
dpp function-fail alarm_Liveness probe failed_/VOS/2392OL_V_BE1746_ORAN_GL_vDU2-DPP[0],Distributed Unit,b92e7205-06a4-468c-a71c-837e6446d47b
We are getting node 1 fail 3par1 system,CGW,969b7c94-cf9c-411a-840a-1ce70169768f
[SVR23A O-RAN][VFRO ORO Pilot Romania] High number of TCH drops,Distributed Unit,3455ad95-6fcb-4977-8318-ab2e77292943
[SVR23A O-RAN][VFRO ORO Pilot Romania] High number of TCH drops,Distributed Unit,26866ea8-3a26-423e-8aae-f52bf853c840
[SVR23A O-RAN][VFRO ORO Pilot Romania] 3004TT_O_CR0383_ORAN_GL-DPP[1]/MIDHAUL_PORT[0] dpp port-down multiple time and auto recovered,Distributed Unit,b8a4d80a-f051-4d23-85b3-a1603d5ca175
[SVR23A O-RAN][VFRO ORO Pilot Romania] dpp port-down and rmp-port down alarms triggered multiple times and auto recovered for site 6012TS-TEST_ORAN_GL,Distributed Unit,165b92d4-a57f-4fd0-bd1b-a01c3b9107b3
When NETCONF session between UADPF and ORU is closed alarm on  /VOS/5437BR_V_CR1521_ORAN_GL/ORU[0]-ORU[0]  /ORU[1]/ ORU[2],Distributed Unit,40ce2756-6330-4ffc-8150-dc93e88daa17
Samsung Intra eNB Mobility degradation - impact to VoLTE retainability,Distributed Unit,2db7e4b7-1782-4542-99da-4fa6fcf9a314
LSM1-M Disk failure,Operation System Support,8543813a-dd4a-488c-9a33-044e67116bf1
"File System threshold exceeded ; threshold 80.00%, actual 83.25%._2396PO_V_CR1516_ORAN_GL",Distributed Unit,49707f71-9501-480a-b9c4-f2dfc56648dd
Observed Disk 003 operational state Failed in MR0CGW01 Raid login.,,f6d85328-2142-47ad-b52b-245e90d5f3c1
oran-high-pim-level-alarm,RU(Samsung),5630bab2-5a5b-4716-9d55-3779cd1586f4
852 - SVR23AP1 and XR8K - FSI Availability Issues,RU(Samsung),c54369a9-bbd4-424b-9527-970a92aed0af
RAID Disk failure on HH0LSM2M LSM.,Operation System Support,a71af99b-9300-4a57-8e5b-e8a131098213
CSFB to GSM not working,Distributed Unit,f9700d6d-1395-410d-a390-6e96d0af160d
"DPDK(resource) sw-unit-deactivated/activated , 2538PO_O_BE0389_ORAN_GL",Distributed Unit,12680146-0225-4cb5-a1a6-cf8470ab3a03
"ROP Missing observed for HH0LSM1, HH0LSM2, HH0LSM4 on 12-08-2024 b/n 13:00 Hrs.to 14:00 Hrs.",Operation System Support,7dd8c285-720d-4adb-be77-0c4a1cdeaf3c
3UK: Large Scale LSMR with  3PAR configuration + connectivity issues,Operation System Support,e47d1149-8a5e-4e30-9801-a45e0babf1a5
MR0LSM1B LSM unreachable,Operation System Support,6a912881-5a34-408d-82ad-26a5d1754b40
RET configuration causing ald-port-mismatch,RU(Samsung),469df4e5-4928-4a4b-a3ed-8151f2cf26c9
LSM1_M Not all hardware is up,Operation System Support,75c0660d-3488-4e6e-a1e8-229c7eda6991
Physical disk unrecoverable media error observed on HH0LSM1,Operation System Support,7cf80852-40ea-425d-abb8-6f78bf559239
LSM2-M - Not all hardware is up,Operation System Support,cdc08408-71d7-430d-ae35-f5f909e18bbe
CBC Alerts low success rates(Samsung Cells),Distributed Unit,dfe106e2-250c-41e1-b814-953696b83a7a
LSM2-M - Not all hardware is up,Operation System Support,ed8f8bc1-c298-4add-91ce-4be5479dc8e0
[TEFDE][SVR24A P1] - RF2401t-28A Sleeping cells,RU,81480ae1-87e8-48b2-9a65-84b18f01690f
HTDLSM01M/Disk(H/W) Check Fail,Operation System Support,559f2d88-d10b-4d9f-aa79-1e4090e260ee
unsecured connection of CS0LSM1M_MS02 LS-LSM  iLO,Operation System Support,3aa235e5-076c-4f2b-9f2b-f8adcce657ef
Disk Failure on HH0LSM1M,Operation System Support,91362a8c-f5e7-476a-b249-524da41cb23b
SA Inter and Intra frequency HO failed for n28/n78 with another vendor,ACPF,17d3527c-1881-4e2c-b42d-8f79c2ba7cc7
Samsung SCO : Not able to create new user,CaaS,b7c69120-a42f-4273-99d1-22ab4e4bae21
DIsk Failure on BM0LSM2B,Operation System Support,128da49b-814b-4664-88b2-924840e7429a
Unable to change DL EARFCN values in CELL-IDLE_CRQ000005402018 Samsung L1800 20Mhz Upgrade Plan Mop-UP,Distributed Unit,43eb3826-f16b-4385-a653-67da0de11a82
Lower 5G_DL_USER_THROUGHPUT in 0009 site after swap,RU,4416b8a0-9346-4ad5-ba14-c6797fed0b71
Lower X2 HO IN Success Rate than X2 HO OUT Success Rate,RU,b8fe8609-f8e4-4231-b2cd-26de040a2dd2
HTDLSM01M_/MS_1-RAID/Disk_RAID/Disk(H/W) Check Fail,Operation System Support,15554720-0b22-4a8e-ae37-2d9195cec176
ENB32 Unable to attach and make Calls,Distributed Unit,7ca7f88e-a638-4d9e-aa6e-f17b7929bf90
Multiple(72) physical disk in degraded state of 3par (CS LSM),Operation System Support,9a7e7eb7-bcda-4b21-8cd7-d1f78f929a6e
SAM eNB-136 routes TAU to wrong MME  -> TAU Reject (EMM cause 9),Distributed Unit,ed589405-eb08-44b8-851c-aa0a5f8e4c81
DL/UL Volte-Silent Call Ratio Increase,RU,55fd34ae-e2ff-4fbe-9063-6898533ee26e
Alarms reappearing on site POO012 after hardware replacement,Distributed Unit,6ac5d035-435e-4b75-97aa-184c33cb05d1
[OFR]: Sleeping cell issue observed on LTE Cells -9&12&15,RU(Samsung),f9583866-4c38-4e30-be98-ecd89c909cd4
unable to create new os users,C-MME/SGSN,03065c9b-edc7-4fba-9d61-f0a8fafebd1b
SAE-GW behaviour when receiving Diameter Result Code: TOO BUSY (3004) from AAA server (S6b interface),Gateway General Packet Radio Service,1fce1c1e-da33-4861-9d22-e067e126fd45
SAEGW in VoLTE failure scenario,Gateway General Packet Radio Service,821b80f3-af8e-4c1d-8b99-65b4fbadea2f
UAG(P-CSCF) does not execute the HMRs,Unified Access Gateway,c4620c2a-8f88-489d-8e04-c83cc4005c57
Question Regarding DL_PATHLOSS_CHANGE parameter for PHR reporting,,76d63170-5032-4917-9c57-3b7caccae4b2
HH0LSM04_LSMR_RAID/Disk(H/W) Check Fail_2082/MS_1/RAID/Disk,,d047da25-0f5d-4016-b47f-738285f03b7c
Intermittent issue - Repeated RRC reconfiguration messages from eNB with same RRC configuration message/contents.,Distributed Unit,a3d92d2d-eca6-4f8f-966f-7e2cb0ce33d5
Unable to log into user account on VMIG post 2.2.1-P0 upgrade,VMIG,6a30e9ab-5480-4ebc-8f59-97ef35bf8352
AqiIpNbrEnbConf ChangeMyIP FLag is set on numerous eNB's,,0e4b37aa-9a38-4aee-9a88-ba86d1ef64aa
Race Condition between ERAB setup and TAU,C-MME/SGSN,5ff8fbc6-1a3b-4d10-9a9d-3e8ba3540a37
Issue with bringing eNodeB live (SW PKG doesn't download),Distributed Unit,09c55f7c-efd9-4d04-ab84-ad4e8391d516
MME Ignoring ULA message,C-MME/SGSN,4d732aad-f5d7-4b13-9612-976a0f9e0226
Verizon USA - CLR ignored by MME,C-MME/SGSN,7985bc68-c154-453d-a052-389790b52357
UL PRB staggering,,77b0f0a3-ecb3-42cc-a82d-82e0c8bd4f7d
DL PRB randomisation,,64d89e65-7608-49dc-8907-948182e11d10
LS-LSMR is failing to Grow eNB,Operation System Support,e9d6361d-84a6-42d1-b4ec-3bb433980223
3UK LS-LSM Testbed FAT test questions support = OSS TRAP SCRIPTS,Operation System Support,4157afcf-3dc0-48c1-95b2-98cf5b44f043
Network Name display,C-MME/SGSN,f634f332-cbd3-4af1-808c-c3ca76ae5422
3G APN override- inconsistent behaviour,C-MME/SGSN,a20fba20-f34d-4722-b53c-ab801f9f7174
SCNA Card Replacement - Manchester CSCF02,Call Session Control Function,e93a4e89-b5ac-46c9-bc07-d53a5682442f
Accessibility Degradation in 3UK 800 band cells,Operation System Support,453b3ad8-43d7-4c0e-b696-debfdb4348cb
4G_TAU NEIB_LAI_NOT_FOUND clarification needed,C-MME/SGSN,39c4a56f-ee06-4bd5-b10f-7e1888211825
Rollback of package for eNB firmware.,Operation System Support,6d3344ea-895f-489c-999b-72019d0012bd
The IMSI call trace window & export function can only capture 200 message at a time.,Operation System Support,c180dfc7-20f5-4c87-a81b-3c92de91a36f
Inter-eNB RRE feature does not work for the capacity based CAC failure with CALL_CAC_THRESH,Distributed Unit,9ff8c40f-d383-4626-8217-05aeff344ec1
Test Case R8.6-NBI = NBI/LSM-NBI-006/Fault Management  Alarm Clear,Operation System Support,a263929b-e92f-4e60-8106-ba3e9b3b5ab7
Normal PSHO (only) random allocation fault,,f3fad38f-916a-4804-bb6e-bca1d0bfe1b1
MR0LSM2B/Disk(H/W) Check Fail,Operation System Support,1cb86dd1-c10e-4c79-8bda-7acd46f19b9b
CC/X3 files not sent by MME/SGSN after CSFB  3G data session continue,C-MME/SGSN,d44d1d6d-e380-4e52-86c3-b9a0f2091a6f
Vodafone Australia inbound 4G - ULA being dropped by MME,C-MME/SGSN,34a82176-5fab-4c9c-8795-97b1a9c164f2
LSM6.0 - Documentation Query for Emergency Mode Procedure,Operation System Support,e9e41ba7-38d7-484d-843e-cc792df3f460
SLR6.0.0_ALD Power Feeding Control - documentation query,Distributed Unit,af58752b-f727-4cac-aa92-7d277968ebfd
PKT-MIRR Details/Capture,C-MME/SGSN,774cd727-771a-422c-9e04-9b257bd48c41
BM0SBC12 - CE-7a OOS will not come back to IN-SERVICE status,,c74d90fb-375f-41b4-b4a6-ec0f2e6ae881
SON_PCI_Conflict notification on LSMs,,ba675c8f-55b8-430d-8d26-7267dc5f5e95
MR0IMS01 -SCNA10 faulty - S7020 REPORT - NODE WILL BE RESTARTED BY ABNORMAL STATE,Call Session Control Function,0a0e5390-0240-43e6-aee9-95313c83c858
Inter eNB RRE - X2 In SR Degradation,,a4c5a989-a702-4ecc-800a-2ee11042f76a
3G to 4G RAU Failing with Service Denied from SAE,C-MME/SGSN,c20cb505-b3e7-43af-bb23-e362af562524
LSM SLR6.0.0 FOA - Call Trace export issue,,5a491919-ae16-4454-a734-08f53029bfa6
Samsung SGSN incorrectly maps GPRS LU result to illegal ME for Dynamic Provisioning IMSIs,C-MME/SGSN,da22b1b8-b081-47cc-b1ee-6e19bb1e7089
Security Updates on HHSBC12,SBC ,fbef39d0-0c7d-42b1-8c71-f041a81e489c
SLR6.0.P0_Ontops - ERAB Release counter calculation - TS1660FD,Distributed Unit,ac0cdbf4-add0-4b88-9c1b-30ee7d12f8cf
FUNCTION FAIL and NETWORK ACCESS FAIL Alarm fluctuated for HH0MME01 and MR0MME01,C-MME/SGSN,00a5025c-edff-428d-8a5d-5ed5c8b179d7
SLR 6.0 carrier aggregation Scell failure due to MAX_DL_CA_CC_NUM value,Distributed Unit,7d88eccd-5b30-4753-90aa-d6b55e9884f2
"RFB01H_010, 2100 RRH, intermitent report for VSWR and Return Loss",RU,7967c524-9d98-483a-ae4d-62f07c3dc232
"PM.EXE ,S8406 REPORT - MEMORY LEAKAGE SUSPECT PROCESS",VMIG,09b30111-9f5f-4673-aa1b-fb7108055aae
HH0SBC12 Blade 7 device is reporting an internal or degraded status in OB Administrator,,c5d920ca-df24-4ad7-b9b8-e05722bf2b48
Drive Fault on HH0CGW04,CGW,4debf9e3-b298-49e4-a1fb-467a43510386
1648918 - LTE - LO0015 - eNBid 836 - L800 taking very little traffic,,1809dec6-a4cf-431f-98ae-3e1584f63e53
LTE-ME5009: Carrier Aggregation,,863ef8e7-2bc5-4e73-8d0a-da2445e91291
LS-LSM FOA -  Drop in Performance data availability,,9504d544-37f2-44b2-9982-0aaf0d1c1125
SLR6.0.0 Intra-LTE MRO Function - Customer Questions - A2 Change & Use of Tstore_UE_cntxt,,cdbac5bd-da78-4eff-b016-2da37d4309c1
LSM6.0 with LS-LSM - mainwindow-logout.json changes do not have any effect to timeout,Operation System Support,052dc52c-2784-47f4-a5ff-d74a548cb620
"failed NAND FW upgrade, Service Off Alarm",Distributed Unit,a3838ebd-16d5-45ce-86a5-b901316eb5d9
eNB SLR6.0.0.P0_P02 FOA - GTP DL Packet Loss Rate,,abdf3231-97fa-40d6-a8fb-ba93f87e1b25
MME MEAS-ITEM setting reset after s/w upgrade,C-MME/SGSN,4d71cda4-1a9c-4de0-b2f7-d84e7bd63928
Samsung SGSN - DSCP Marking,C-MME/SGSN,be469c9b-6361-47d2-8168-d55b1a362c8c
SLR4.5.0.P1 - CA 1800/800 -  ScellAdd not Rejected by CAC,Distributed Unit,51b12252-8049-48a4-9e38-7dbb927247af
POC: CAL1800/L800  Increase in QCI5 Call Drop Rate,,72dd8998-a03b-4962-ae4c-74b5efb054d2
DphyRLFFunc - DEDICATED_RLFSETUP,,e89a2164-7d7f-413e-9d78-1e9ca9834f04
MME SGSN ignores TTL for 3G APN queries,C-MME/SGSN,d758593c-b06d-4468-827e-a4359ac456ef
CAL1800/L800:  L800 Volte CSSR degradation (0.1%),,841c0390-8fc9-4188-bf2f-7e452b7ba593
"LTE-SV0406, VoLTE Coverage Enhancement - Customer Questions",,7f7ded96-f3b2-47c0-80c4-a32c6e3d8570
LI warrant mid-session – PDP deleted,C-MME/SGSN,103b3177-4a14-4639-901e-9fcb5d923069
KPI on Announcements,MRF,8dc10540-8c3f-448d-a654-fc5bcb3004f0
eNB discard TAU Accept during ERAB bearer QCI1 modify or setup,,f7867578-560c-4e6a-af70-864cef31b68f
CA L1800/L800 POC: PdcpsdulossrateUL,,31ea4f3e-cade-46f4-97a6-32571558ab78
"LTE-SO0401, RACH optimization: dedicated preamble cannot be set to 0",,9c9bb5de-a7d1-4231-a24e-d7aefe6773d0
"iRAT ANR, new parameter GAP_RELEASE_FOR_REPORT_CGI",Distributed Unit,f2166e22-a704-4dc4-b32e-eee939ea2bf1
SAE-GW,SAEGW(GGSN),743f156c-1306-40dc-a7e5-85118744a3b3
RRH HW TYPE MISMATCH_Cnum8_POM023_post SLR6.0 upgrade,RU,044970a2-4cbb-4116-ab59-11a85206fe18
Integrity protection check failure after handover and RRE with VoLTE speech interruption time,,6cbdb055-f235-4c29-bff9-0973df380d95
CGW 5.3.0.0 testing - CDR Count,CGW,90e670bb-5dfd-4f97-8890-3ccadfb212d8
DL FSS SLR6.0  FOA - DL BLER,,7079b9ea-4722-4435-9f0b-179936dbc0e4
Attach GPRS_ETC counter drop after 2.5.0.1,C-MME/SGSN,0ccc904e-6292-4d0a-ac96-1aebee82a4c2
PCAP File Caused NP_OVLD Alarm,Gateway General Packet Radio Service,7395cca0-2978-4c16-b28c-6ffb301571d4
Path Fail alarm on BM0SAE03 between LEMA1 and LENA3,Gateway General Packet Radio Service,e61a5740-0c6a-4f78-8403-1da91a275702
no EATF is used for emergency call with UAG sw 4.5.6.2,Unified Access Gateway,bb32bc22-adf6-4257-8598-cf55e95d793a
To investigate an impact on MME QCI1 SSR since 22/03/17,,069fba6e-cd86-48ce-939c-53a0160eb503
LSM 7.0.0 with LS-LSM testing - SW upgrade fails during ILM installation,Operation System Support,bebdf14b-ecdf-4346-b704-b5f0a8d250b1
SLR7.0 secondary VPN down,Distributed Unit,b29bf86f-c49e-47c4-bc00-46260eca6764
Hemel LSM 1 (HH0LSM1B) eth05 down,Operation System Support,2f218acd-cc75-4149-a518-efef68e696ba
SGSN CDR APN in quotes,C-MME/SGSN,cab6672c-3b88-430a-a18f-cb98db960b60
Unable to update L9CA card FW for site SDL028.,Distributed Unit,bf7d503d-7273-4cd0-a2b4-cc7383699a22
CK0174 L800 ERAB degradation since L1800 data-fill upgrade (PLM request),RU,6465d462-9c69-4c57-ba19-56e2d1390bd5
No PANI header in 503 when the user is not available on VoLTE,Unified Access Gateway,48ee57cf-57fb-47aa-88e4-4ec28c007925
MO PANI restore does not work,Unified Access Gateway,f5ef1b26-41cc-44d0-aa07-7c4cdf8edc36
SAMSUNG LSMR_BIRMINGHAM02_RAID/DISK FAILURE,Operation System Support,5ea5ad3a-2813-44e5-a7b3-0d9a21c79e36
HH0SBC12 - VM oos (RM & CE),Unified Access Gateway,33cab3cf-db33-41da-8ba1-7f639c7766a1
SGSN LI interface encoding issue,C-MME/SGSN,dc6fefe4-de77-4cbe-b691-77935c3a5856
Birmingham CGWs CPU higher than others even before traffic,CGW,ac074f49-da98-49c0-843f-f448fbe5e5f0
Output eNodeB CM xml file is not aligned with ManagedNrm.txt file definition,,2a9091ae-dab5-4e45-9a54-41cb37fd3e1e
EMS services restarted on 19th Midnight on HH0LSM05_MS03,Operation System Support,a7c971ad-5845-47be-9199-fc51da6f749f
RS0070 RRC failures,RU,5b00b32f-4e42-40dd-8d4b-2c27e1b293ef
HH0LSM05 HP 3PAR StoreServ Storage issue,Operation System Support,75b6eefc-6bc0-4259-9869-10cba928b927
ECP CPRI FAIL on LCC2 following SLR 7.0 upgrade,Distributed Unit,c26b2fa1-9f14-4c25-92f0-348faa645519
eNB SLR7.0 - Degradation in Mobility KPIs,,b738d8d9-1e48-49b6-a75b-db1a21e2899f
A1661 INTERNAL RESOURCE OVER LIMIT and F7007 NE EVENT OVER LIMIT FAULT on BM0SAE02,Gateway General Packet Radio Service,88a19507-8de8-44c4-8f80-6ce022aebd95
TTI-B with A-DRX doesn't work,Distributed Unit,29f929f7-24ec-43d7-a556-f8badf7c26e9
Charging Characteristics populated with F instead of number,CGW,ccc3847e-3c91-488e-a0af-692b67dc88de
UAG: Alarms cannot be cleared from GUI,SBC ,d4390e2f-8f37-42c2-b4d1-04372f559464
"L-Band Low throughput good CQI,SINR, RSRP,  LOw throughput compared to L1800",,c344ab57-a47b-4331-bb3d-696845b54094
eNB SLR7.0.0 -TTIB Activation SR Degradation,,2fe849f1-6f45-4176-8202-d9ed346de47c
The csv files under /data/redun/evm/ is mostly 0 after the upgrade of UAG 5.4.6.2,Unified Access Gateway,4cbcd425-c523-4df4-a3b6-97e4fd2b5272
IRAT HO SR degradation after SGSN-HCDE 74 to ON,C-MME/SGSN,33e36897-4419-4635-b805-1fc33bc971c5
Packet Delay Counter Family – Implausible delay values,Distributed Unit,61679a4d-0b6d-4ade-9340-bcc1fcdb8600
eNB SLR700 SW Upgrade Fail,Distributed Unit,c4a97f7b-6c0e-484c-bada-924ed1726152
eNB SLR7.0 FOA - PDCCH Utilization Counters,,72619ebf-a1b8-4880-b82e-24d3076bdfdb
Inbound calls fails due to 500 Server Internal error,SBC ,803ab579-b4c6-4580-b99c-620858b025a3
Packet lost on SAE,Gateway General Packet Radio Service,b93ca617-19a6-49a8-a973-911a716f56f8
eNB SLR7.0.0 - Reduction in DL Throughput on LUA eNBs,,34118c43-cd03-4f3c-bc12-02a359cf6c7d
"NAND FW Error, Service Off Alarm",Distributed Unit,8531efb9-1626-4e1e-b973-e8370db73573
SAE04 LI Configuration Deleted,Gateway General Packet Radio Service,ad843b6c-b487-4ccb-9756-9bd9b72867b5
CA 800/1800 Fairness Low Throughput(UAMA),Distributed Unit,f617332f-138c-4418-aeef-a639615a9c99
"3UK_LTE_eNB_SLR 6.0_NWI023_RRH function fail alarm intermittent for all RRH with SW notifications ,Site-NWI023",Distributed Unit,948dd2b5-9ece-4779-b785-d0dff1145f4c
eNB SLR7.0.0 - PDCP and RLC SN gap with delayed DL grants,,c9453ba3-5d0b-4485-a307-775b650fa810
eNB SLR7.0 - ERAB Added QCI 1 SR Degradation,,802c8177-ed0c-40d6-a012-47930c71fba8
3UK_eNB_SLR7.0_CHE048_IND MME COMMUNICATION Alarm/VPN configuration mismatch post SLR7.0 SW upgrade,,ab5698ce-f0fa-45af-a32b-dff46acd6931
3UK_eNB_SLR7.0_ABS065_RRH FAN ALARM all Cnum's,Distributed Unit,756100d2-528c-432c-ad3b-cc28bf801e8e
MR0LSM01 Hard disk replacement,Operation System Support,d69da4ca-79e8-4f58-98b8-27fbc7bf3a72
3UK_LTE_eNB_SLR 6.0_HSW004_eNB failed to SLR 7.0 software update,Distributed Unit,acffa5ea-7291-4fe6-815f-1d17a5906b8c
mcmserver process core dumps seen in AM cards in 2 of the SBCs in production,SBC ,d70321ff-7e0b-4969-9d44-1543c8a8a702
3UK_SLR 7.0_LUA_RUG016_Sleeping cell issue,Distributed Unit,b348d94e-f33d-46ac-afff-38da4e24c8e0
4G paging silent discard,,cc5aa437-97ea-4ce8-a016-eafc2f658b43
Total Number of addresses available in a UE IP pool,Gateway General Packet Radio Service,ce3c42c6-0a8b-4393-9e04-6272fb7cc0b4
MME Attach implementation correction needed,C-MME/SGSN,4d237de1-56ad-4216-8344-72f2215f58c1
SON RACH Optimisation T_Period,,404eda66-c4f6-4b91-b585-d686c2a4c609
HH0IMS02 Mem_Free Low - query - SCN21,Call Session Control Function,e10b93c8-9f2c-4fed-a72c-8f704ab7a53b
SLR7.0.0_P1 ULCoMP: No UL throughput gain for UL FTP Data call with ULCoMP activated on L800 cells (UAMA HW),Distributed Unit,fc23e596-a245-4e74-886a-86a2d1d0ba12
We have noticed that there is difference in 1-2% in CSSR between BM0SBC11 and MR0SBC11. Please help to investigate this issue,Unified Access Gateway,510706a4-9123-4028-a45a-6ffa8ed558c7
Throughput degradation when VoLTE enabled,,ef9d009b-c4e5-44b3-a16b-44997594ab13
"After 700 P1_00 OU, There is no 2FA information of TEST-TXPWR result in SFB01H-03A",,0f26f388-1d87-4df9-9f86-adc7e5cb9fb9
RAI RESOURCE FULL IN RAIGRP,C-MME/SGSN,6b064026-e6c8-43ff-9e5f-0a19e14cf9ca
Missing output CDR files after new accounts created in Testlab,CGW,54ca82c5-a9d3-48e8-b34f-23e617d92848
Sleeping cell issue,Distributed Unit,4e970f64-f0e7-4f4b-9969-3cdb1bb7376c
HH0MRF01 - ALARM 163 ATCA_MRFC ABNORMAL STATUS,,99ca6d08-ac1e-4651-8ab6-2ae44611ebcf
4.5.22.2 Terminating-SBC have no Rx connection. NW PANI missing in ACK for 500 Server Internal Error,Unified Access Gateway,ad86f937-768d-42be-a990-e9e8f9e0fdd1
LSMR01 (HTPLSM01) - EMS application is switching back and forth between Main and Backup Server,Operation System Support,9374cf89-196b-4c18-a7fb-8b7a5efe30d5
Increased of BACT for mob.mvno.net,Gateway General Packet Radio Service,ba65ac9f-840a-4735-8e60-0b5a4c115f24
HH MRF Alarm no : 114 - FileSystem Usage(%) is 70. Object = /dev/shm (Object=/dev/shm),MRF,79b1c0e4-725f-48a4-851a-50ba1f63b815
MME does not answer CLR's from 3 Austria,C-MME/SGSN,ff8801b9-e5a7-42f9-a924-a49fab173fbc
user “athena” not able to run the command “cmd” on Hemel05 LSMR Master server,Operation System Support,38b81108-e11e-4a47-991a-06b6dea58f99
"Raid disk RAID/Etc, has got fail",Operation System Support,6dde69cb-eed4-443f-be2a-7cae539240f3
Unexpected behavior after preamble configuration change,,9e5856ea-72c1-449a-8d62-ba64b0f3273d
syslogd service is not running on HH0LSM2M & MR0LSM2M,Operation System Support,1ef3df46-fe7f-4cf8-9ab7-2f365cbb0ee4
"RSRQ Trigger - SRVCC not working, B2 not configured with RSRQ trigger PLD changes",Distributed Unit,d41ed566-a5d4-4939-8ba6-54f4475cf7f1
SCTP RTO Timer Increase,C-MME/SGSN,1cf8b167-3da0-4578-83f4-10b2d31a9f00
All LEDA failed and rebooting after restart,Gateway General Packet Radio Service,1e9a53d6-82ca-4d64-b675-dfebfbc580ea
